address1,address2,address3,dlr_cd,dlr_nm,full_address,opt1,opt2,org_cd,org_nm,org_type,phone_number
경기,군포시,"산본로323번길 16-7 106호 (산본동, 광림빌딩)",313704,(주)태경정보통신,"경기 군포시 산본로323번길 16-7 106호 (산본동, 광림빌딩)",강남영업담당,안산지점,P041136,태경정보통신_산본중앙점,일반점,031-392-3055
경기,군포시,금산로 94 (산본동),312916,주식회사 안양플러스모바일,경기 군포시 금산로 94 (산본동),강남영업담당,안산지점,P953326,안양플러스모바일_산본시장점,일반점,031-391-9970
서울,영등포구,"여의대방로 383101호 (여의도동, 경도빌딩)",311861,주식회사 에스와이패밀리,"서울 영등포구 여의대방로 383101호 (여의도동, 경도빌딩)",강남영업담당,남서울지점,P288212,에스와이패밀리_여의도점,일반점,070-8285-0936
서울,양천구,"목동동로 293  1층 13호 (목동, 현대41타워) .",312664,다온,"서울 양천구 목동동로 293  1층 13호 (목동, 현대41타워) .",강북영업담당,강서지점,P044214,목동_현대목동,일반점,070-4024-7694
서울,영등포구,"의사당대로 108  1층 105호 (여의도동, 아일렉스상가) .",312776,(주)엔에스플러스,"서울 영등포구 의사당대로 108  1층 105호 (여의도동, 아일렉스상가) .",강남영업담당,남서울지점,P244863,엔에스플러스_여의도점,일반점,070-8682-2386
서울,관악구,신림로 313 (신림동),372483,신림로직영점,서울 관악구 신림로 313 (신림동),강남영업담당,남서울지점,P273196,신림로직영점,일반점,070-5017-5046
서울,영등포구,양평로 59 (당산동5가),310084,주식회사 텔레텔레콤,서울 영등포구 양평로 59 (당산동5가),강남영업담당,남서울지점,P018474,텔레텔레콤_당산점,일반점,070-4606-5692
서울,강서구,화곡로 322 (화곡동),370244,강서구청직영점,서울 강서구 화곡로 322 (화곡동),강북영업담당,강서지점,P238790,화곡동_강서구청,일반점,070-4024-0244
경기,시흥시,대은로 86 다이아몬드상가 101 102호 (은행동),313700,㈜가온텔레콤,경기 시흥시 대은로 86 다이아몬드상가 101 102호 (은행동),강남영업담당,안산지점,P016549,가온텔레콤_시흥점,일반점,031-314-5681
서울,동작구,동작대로 53  서울,372279,사당직영점,서울시 동작구 동작대로 53  서울 동작구 동작대로53 1층 LG유플러스 (사당동),강남영업담당,남서울지점,P031005,사당직영점,일반점,070-5017-5606
서울,관악구,"난곡로 367 1층 (신림동, 경신빌딩)",307630,(주)시우아이엔씨,"서울 관악구 난곡로 367 1층 (신림동, 경신빌딩)",강남영업담당,남서울지점,P185257,(주)시우아이엔씨_신대방점,일반점,02-865-2010
서울,동작구,"노량진로 152 1층 (노량진동, 대영빌딩)",371336,노량진직영점,"서울 동작구 노량진로 152 1층 (노량진동, 대영빌딩)",강남영업담당,남서울지점,P045328,노량진직영점,일반점,070-4642-2531
서울,동작구,상도로 80 (대방동),312014,주식회사 브라더스플러스,서울 동작구 상도로 80 (대방동),강남영업담당,남서울지점,P259815,브라더스_신대방삼거리점,일반점,02-941-5965
경기,안산시,단원구 고잔동 769-4번지 중앙프라자 109호 110호,307442,(주)엠씨,경기도 안산시 단원구 고잔동 769-4번지 중앙프라자 109호 110호,강남영업담당,안산지점,P267996,고잔점,일반점,031-414-9019
경기,안산시,"상록구 광덕1로 370  1층 107호 (이동, 코로스프라자) .",312464,(주)에스엠리퍼블릭,"경기 안산시 상록구 광덕1로 370  1층 107호 (이동, 코로스프라자) .",강남영업담당,안산지점,P171485,SM모바일_한대앞역점,일반점,031-418-9241
경기,안양시,동안구 관악대로 341 (관양동),312465,주식회사 더울프,경기 안양시 동안구 관악대로 341 (관양동),강남영업담당,수원지점,P033139,(주)더울프_관양점,일반점,070-8292-3006
서울,양천구,신월로 332(신정동),371307,목동힐스테이트직영점,서울 양천구 신월로 332(신정동),강북영업담당,강서지점,P282629,목동_목동힐스테이트,일반점,070-4045-1307
서울,양천구,"목동동로 339 1층 (목동, 목동트윈빌)",371354,목동파리공원직영점,"서울 양천구 목동동로 339 1층 (목동, 목동트윈빌)",강북영업담당,강서지점,P278450,목동_양천우체국점,일반점,070-4024-6626
서울,양천구,오목로 193 (신정동),370495,신정역직영점,서울 양천구 오목로 193 (신정동),강북영업담당,강서지점,P278317,신정동_신정역,일반점,070-4024-5815
서울,구로구,새말로 89 (구로동),312777,한울,서울 구로구 새말로 89 (구로동),강북영업담당,강서지점,P276624,신도림_신도림역2점,일반점,070-4806-7499
서울,구로구,개봉로20길 66,313330,솔솔모바일,서울 구로구 개봉로20길 66,강북영업담당,강서지점,P286245,개봉_개봉역1점,일반점,02-2643-1263
경기,시흥시,"정왕동  1737-1 번지 한솔프라자 104,105호 .",370645,시화직영점,"경기 시흥시 정왕동  1737-1 번지 한솔프라자 104,105호 .",강남영업담당,안산지점,P046479,시화직영점,일반점,031-362-4019
경기,광명시,"디지털로 17 (철산동, 가림빌딩)",313564,좋은친구들,"경기 광명시 디지털로 17 (철산동, 가림빌딩)",강북영업담당,강서지점,P278318,철산_철산역2점,일반점,010-9266--5887
경기,의왕시,"계원대학로 2  104호 (내손동, 롯데프라자) .",313618,이룸플러스,"경기 의왕시 계원대학로 2  104호 (내손동, 롯데프라자) .",강남영업담당,수원지점,P048818,계원대학로_내손동점,일반점,070-4300-6019
서울,구로구,경인로 199-2  1층 엘지유플러스(오류동) (오류동),308080,주식회사 웅장,서울시 구로구 경인로 199-2  1층 엘지유플러스(오류동) (오류동),강북영업담당,강서지점,P030296,오류_오류역,일반점,070-4076-5600
서울,강서구,화곡로 429 (가양동),301964,(주)기분좋은웰빙,서울 강서구 화곡로 429 (가양동),강북영업담당,강서지점,P179341,가양_가양대교점,일반점,02-3664-3010
강원,춘천시,온의동 590 스카이클래스 117동 106호,310926,유 (U) 스타,강원 춘천시 온의동 590 스카이클래스 117동 106호,강동영업담당,영서지점,P292842,온의동_롯데캐슬점,일반점,010-3397-1469
강원,원주시,"단구동 1511-2 스타월드B 123,124호",309598,주식회사 연,"강원 원주시 단구동 1511-2 스타월드B 123,124호",강동영업담당,영서지점,P219835,단구동_롯데시네마1점,일반점,010-2400-2004
강원,춘천시,지석로 85 105호 (석사동),372373,투탑시티직영점,강원 춘천시 지석로 85 105호 (석사동),강동영업담당,영서지점,P280911,석사동_투탑시티점,일반점,010-8080-5532
강원,원주시,중앙로 104 (중앙동),313315,신 커뮤니케이션,강원 원주시 중앙로 104 (중앙동),강동영업담당,영서지점,P273529,중앙동_B도로2점,일반점,010-8767-1626
강원,홍천군,홍천읍 신장대로 73 .,310926,유 (U) 스타,강원 홍천군 홍천읍 신장대로 73 .,강동영업담당,영서지점,P239309,홍천읍_신장대리점,일반점,010-3447-3057
강원,원주시,원일로 148  (학성동) .,312523,인,강원 원주시 원일로 148  (학성동) .,강동영업담당,영서지점,P020633,학성동_보건소점,일반점,010-7676-3272
강원,춘천시,춘천로 191 (운교동),310045,주식회사제이,강원 춘천시 춘천로 191 (운교동),강동영업담당,영서지점,P285499,운교동_팔호광장점,일반점,010-2360-8505
강원,원주시,원일로 106(중앙동),313315,신 커뮤니케이션,강원 원주시 원일로 106(중앙동),강동영업담당,영서지점,P281472,중앙동_A도로2점,일반점,010-5547-1199
강원,강릉시,"경강로 2106 1층 105호 (임당동, 경일프라자)",309602,금학텔레콤,"강원 강릉시 경강로 2106 1층 105호 (임당동, 경일프라자)",강동영업담당,영동지점,P044905,임당동_롯데리아점,일반점,033-823-3001
강원,춘천시,명동길 10-1 엘지유플러스 1층 (중앙로2가),310926,유 (U) 스타,강원 춘천시 명동길 10-1 엘지유플러스 1층 (중앙로2가),강동영업담당,영서지점,P286126,중앙로_명동길점,일반점,010-5671-3906
강원,속초시,중앙동 475-15,309862,스마트텔레콤 주식회사,강원 속초시 중앙동 475-15,강동영업담당,영동지점,P224043,중앙동_로데오점,일반점,033-637-2019
강원,강릉시,문화의길 5 (임당동),309631,강릉U플러스,강원 강릉시 문화의길 5 (임당동),강동영업담당,영동지점,P012170,임당동_문화의거리점,일반점,033-642-5019
강원,춘천시,퇴계로 229 (석사동),310559,뷰스퀘어,강원 춘천시 퇴계로 229 (석사동),강동영업담당,영서지점,P209394,석사동_봄내초교1점,일반점,010-3378-6212
강원,동해시,"중앙로 235 1층 (천곡동, 유성빌딩)",311722,더블유 피플,"강원 동해시 중앙로 235 1층 (천곡동, 유성빌딩)",강동영업담당,영동지점,P002184,천곡동_천곡1점,일반점,033-532-3019
강원,춘천시,서부대성로 234 (효자동),309615,(주)스타플러스,강원 춘천시 서부대성로 234 (효자동),강동영업담당,영서지점,P032898,효자동_강대후문점,일반점,010-5695-9995
강원,강릉시,하평길 38  (포남동) .,312435,엔젤모바일,강원 강릉시 하평길 38  (포남동) .,강동영업담당,영동지점,P041533,포남동_포남1점,일반점,070-4062-6419
강원,강릉시,교동광장로 137 (교동),312803,바이탈모바일,강원 강릉시 교동광장로 137 (교동),강동영업담당,영동지점,P211100,교1동_현대아파트점,일반점,070-7584-5666
강원,동해시,천곡로 68 현대코아 108호 (천곡동),311856,유플앤아이,강원 동해시 천곡로 68 현대코아 108호 (천곡동),강동영업담당,영동지점,P043795,천곡동_동해시청점,일반점,070-7582-9970
강원,원주시,"중앙시장길 11  1층 1호 (중앙동, 자유시장) .",312523,인,"강원 원주시 중앙시장길 11  1층 1호 (중앙동, 자유시장) .",강동영업담당,영서지점,P171457,중앙동_자유시장점,일반점,010-5800-5239
강원,원주시,원일로 109 (일산동),312656,원주컴퍼니,강원 원주시 원일로 109 (일산동),강동영업담당,영서지점,P228471,중앙동_A도로1점,일반점,010-7770-3774
강원,원주시,치악로 1794 1층 (개운동),312038,(주)제이에이치모바일,강원 원주시 치악로 1794 1층 (개운동),강동영업담당,영서지점,P800028,개운동_남부시장점,일반점,010-8355-4522
강원,원주시,"시청로 74 1층 108호 (무실동, 에이스타워)",311559,제이앤케이,"강원 원주시 시청로 74 1층 108호 (무실동, 에이스타워)",강동영업담당,영서지점,P691958,무실동_시청1점,일반점,010-8383-9447
강원,춘천시,춘천로 179 (운교동),311850,한울컴퍼니,강원 춘천시 춘천로 179 (운교동),강동영업담당,영서지점,P232842,운교동_KEB하나광장점,일반점,010-8081-4970
강원,속초시,청호로2길 46-4 부영상가 108호 (조양동),309862,스마트텔레콤 주식회사,강원 속초시 청호로2길 46-4 부영상가 108호 (조양동),강동영업담당,영동지점,P242629,조양동_부영점,일반점,033-635-9027
강원,원주시,중앙동 62-38번지 56/57,370866,원주중앙직영점,강원 원주시 중앙동 62-38번지 56/57,강동영업담당,영서지점,P140441,중앙동_B도로1점,일반점,010-8080-1163
강원,춘천시,후석로326번길 5 106호 (후평동),310926,유 (U) 스타,강원 춘천시 후석로326번길 5 106호 (후평동),강동영업담당,영서지점,P286284,후평동_포스코점,일반점,010-5713-9493
강원,속초시,중앙로 113-1 (금호동),372358,속초직영점,강원 속초시 중앙로 113-1 (금호동),강동영업담당,영동지점,P280517,금호동_로데오1점,일반점,070-4042-4216
강원,태백시,황지로 176  (황지동) .,312804,NJ모바일,강원 태백시 황지로 176  (황지동) .,강동영업담당,영동지점,P167309,황지동_우체국점,일반점,033-553-2019
강원,강릉시,하평길 20(포남동),309602,금학텔레콤,강원 강릉시 하평길 20(포남동),강동영업담당,영동지점,P287068,포남동_포남2점,일반점,033-823-3002
강원,춘천시,후석로 312  (후평동) .,370621,후평직영점,강원 춘천시 후석로 312  (후평동) .,강동영업담당,영서지점,P185311,후평동_지적공사점,일반점,010-8080-5249
강원,태백시,황지로 158 (황지동),310398,삼척대리점,강원 태백시 황지로 158 (황지동),강동영업담당,영동지점,P272997,황지동_황지연못점,일반점,033-553-6019
강원,원주시,단구로 384-1(단구동),312274,대운 company,강원 원주시 단구로 384-1(단구동),강동영업담당,영서지점,P287797,단구동_단관택지점,일반점,010-8395-3242
경남,거제시,거제중앙로 1913 (고현동),304711,나래텔레콤,경남 거제시 거제중앙로 1913 (고현동),경남영업담당,서부경남지점,P288349,고현동_고현중앙점,일반점,055-634-2019
경남,창원시,성산구 마디미로27번길 4 (상남동),308470,대주텔레콤,경남 창원시 성산구 마디미로27번길 4 (상남동),경남영업담당,서부경남지점,P765970,상남동_상남시장점,일반점,055-263-5109
경남,창원시,성산구 마디미로22번길 12 (상남동),372154,창원상남직영점,경남 창원시 성산구 마디미로22번길 12 (상남동),경남영업담당,서부경남지점,P260460,상남동_마디미로점,일반점,070-8616-5635
경남,창원시,"성산구 단정로 32  1층 엘지유플러스 (상남동, 한사랑빌딩) .",370182,창원직영점,"경남 창원시 성산구 단정로 32  1층 엘지유플러스 (상남동, 한사랑빌딩) .",경남영업담당,서부경남지점,P025601,창원직영점,일반점,055-264-5019
경남,창원시,의창구 의창대로 56 (팔용동),370753,창원팔용직영점,경남 창원시 의창구 의창대로 56 (팔용동),경남영업담당,서부경남지점,P256009,창원팔용직영점,일반점,070-4643-9019
경남,진주시,진양호로 348 (신안동),311264,태경,경남 진주시 진양호로 348 (신안동),경남영업담당,서부경남지점,P004693,신안동_교대점,일반점,055-743-1144
경남,진주시,"진주대로 514  1층 (가좌동, 프리윌빌딩) .",372071,경상대직영점,"경남 진주시 진주대로 514  1층 (가좌동, 프리윌빌딩) .",경남영업담당,서부경남지점,P212909,가좌동_경상대점,일반점,070-8277-2014
경남,진주시,촉석로 185 (대안동),304698,태온텔레콤,경남 진주시 촉석로 185 (대안동),경남영업담당,서부경남지점,P004720,대안동_대안2점,일반점,055-741-4019
경남,진주시,남강로309번길 44 도리명가 (평거동),372075,평거직영점,경남 진주시 남강로309번길 44 도리명가 (평거동),경남영업담당,서부경남지점,P278895,평거직영점,일반점,070-4641-2577
경남,진주시,동진로 196 (상대동),311676,대안대리점,경남 진주시 동진로 196 (상대동),경남영업담당,서부경남지점,P018191,상대동_시청점,일반점,055-757-0193
경남,사천시,사천읍 평화1길 46 .,311538,나눔대리점,경남 사천시 사천읍 평화1길 46 .,경남영업담당,서부경남지점,P286698,사천읍_사천점,일반점,070-4032-2136
경남,창원시,"성산구 원이대로 654  1층 102호 (상남동, 세인프라자) .",310352,혜성대리점,"경남 창원시 성산구 원이대로 654  1층 102호 (상남동, 세인프라자) .",경남영업담당,서부경남지점,P248243,상남동_은하그랜드점,일반점,055-255-7077
경남,창원시,성산구 마디미서로 51(상남동),308470,대주텔레콤,경남 창원시 성산구 마디미서로 51(상남동),경남영업담당,서부경남지점,P289623,상남동_국민은행사거리1점,일반점,055-287-5109
경남,진주시,모덕로 254 (하대동),310877,유일,경남 진주시 모덕로 254 (하대동),경남영업담당,서부경남지점,P271922,하대1동_모덕로점,일반점,055-761-0195
경남,창원시,"마산합포구 문화동13길 9 105호 (월남동5가, 삼우빌딩)",310149,성원텔레콤,"경남 창원시 마산합포구 문화동13길 9 105호 (월남동5가, 삼우빌딩)",경남영업담당,서부경남지점,P021592,월남동5가_경남대정문점,일반점,055-245-2355
경남,통영시,무전2길 6 1층 (무전동),304711,나래텔레콤,경남 통영시 무전2길 6 1층 (무전동),경남영업담당,서부경남지점,P194452,무전동_무전점,일반점,055-648-7010
경남,창원시,진해구 안골로 344 용원마이다스빌딩 1층 115호,312573,청연,경남 창원시 진해구 안골로 344 용원마이다스빌딩 1층 115호,경남영업담당,서부경남지점,P278920,용원안골점,일반점,055-297-1019
경남,통영시,광도면 죽림4로 37 .,312860,명성컴퍼니,경남 통영시 광도면 죽림4로 37 .,경남영업담당,서부경남지점,P242229,광도면_죽림점,일반점,055-649-2010
경남,창원시,"마산합포구 해운동 5-31번지 2필지 제1 4층 1-1호 ,2,3",312573,청연,"경남 창원시 마산합포구 해운동 5-31번지 2필지 제1 4층 1-1호 ,2,3",경남영업담당,서부경남지점,P391960,해운동_경남대점점,일반점,010-7752-1427
경남,창원시,진해구 진해대로 762롯데마트 1층 (석동),310352,혜성대리점,경남 창원시 진해구 진해대로 762롯데마트 1층 (석동),경남영업담당,서부경남지점,P287098,혜성대리점_진해롯데마트점,일반점,055-544-7008
부산,중구,비프광장로 27 (남포동3가),311111,주식회사 드림텔레콤,부산 중구 비프광장로 27 (남포동3가),경남영업담당,남부산지점,P036601,남포동3가_부산극장점,일반점,010-7752-6702
경남,창원시,마산회원구 3.15대로 742-1 외 2필지 (합성동),312573,청연,경남 창원시 마산회원구 3.15대로 742-1 외 2필지 (합성동),경남영업담당,서부경남지점,P044747,합성동_시외터미널2점,일반점,055-255-6019
경남,창원시,마산합포구 현동371번지,312463,명당대리점,경남 창원시 마산합포구 현동371번지,경남영업담당,서부경남지점,P287817,마산합포구_현동로점,일반점,055-244-8819
경남,거창군,거창읍 중앙로 122 104호 (덕유빌딩),372262,거창직영점,경남 거창군 거창읍 중앙로 122 104호 (덕유빌딩),경남영업담당,서부경남지점,P040435,거창읍_거창읍점,일반점,070-4656-9610
대구,북구,동암로 96,310890,원텔레콤,대구 북구 동암로 96,경북영업담당,동대구지점,P048156,동천동_칠곡프라자점,일반점,010-5555-1913
대구,수성구,지범로 171  (지산동) .,312524,소피아,대구 수성구 지범로 171  (지산동) .,경북영업담당,동대구지점,P005461,지산동_동아백화점1점,일반점,053-782-0192
대구,달서구,"성서로 420 1층 110호 (이곡동, 성서메가타운)",312103,대진텔레콤,"대구 달서구 성서로 420 1층 110호 (이곡동, 성서메가타운)",경북영업담당,서대구지점,P071089,이곡동_국민연금사거리점,일반점,070-4695-3030
대구,서구,팔달로 170 (비산동),312103,대진텔레콤,대구 서구 팔달로 170 (비산동),경북영업담당,서대구지점,P045931,비산동_만평점,일반점,053-587-9880
대구,중구,동성로5길 31 (삼덕동1가),370262,동성로직영점,대구 중구 동성로5길 31 (삼덕동1가),경북영업담당,서대구지점,P276179,삼덕동_동성로점,일반점,070-5025-2451
대구,수성구,명덕로 398 (수성동1가),309671,(주)정령,대구 수성구 명덕로 398 (수성동1가),경북영업담당,동대구지점,P225980,수성동_수성점,일반점,053-428-9019
대구,달서구,계대동문로 15  (신당동) .,312790,성원,대구 달서구 계대동문로 15  (신당동) .,경북영업담당,서대구지점,P250841,신당동_계명대점,일반점,010-8071-2202
대구,수성구,달구벌대로 3202 (신매동),311781,명인텔레콤,대구 수성구 달구벌대로 3202 (신매동),경북영업담당,동대구지점,P241380,신매동_시지광장2점,일반점,053-792-8667
경북,포항시,북구 중앙상가길 39 (대흥동),304945,(주)코리아넘버원,경북 포항시 북구 중앙상가길 39 (대흥동),경북영업담당,동대구지점,P012160,대흥동_북포항우체국1점,일반점,054-244-1018
경북,구미시,옥계북로 5  (옥계동) .,312707,창경대리점,경북 구미시 옥계북로 5  (옥계동) .,경북영업담당,구미지점,P252042,옥계동_옥계북로입구,일반점,070-4643-4061
경북,구미시,인동중앙로8길 4 1층 (인의동),312707,창경대리점,경북 구미시 인동중앙로8길 4 1층 (인의동),경북영업담당,구미지점,P043115,인의동_인동중앙길1점,일반점,054-474-8010
경북,구미시,"인동북길 83 1층 인의구획정리지구 (인의동, 동산빌딩)",312015,철주통신,"경북 구미시 인동북길 83 1층 인의구획정리지구 (인의동, 동산빌딩)",경북영업담당,구미지점,P027894,인의동_인동대로점,일반점,054-474-8330
경북,구미시,원평동 122-7번지,304935,다온대리점,경북 구미시 원평동 122-7번지,경북영업담당,구미지점,P033746,원평2동_구미중앙시장점,일반점,054-442-5055
경북,구미시,신시로 49,304529,(주)온나라텔레콤,경북 구미시 신시로 49,경북영업담당,구미지점,P287816,형곡동_형곡점,일반점,054-454-7019
경북,구미시,인동북길 127 (인의동),312041,일선,경북 구미시 인동북길 127 (인의동),경북영업담당,구미지점,P258551,인의동_인동가산로점,일반점,054-476-1100
경북,영주시,구성로 338 (영주동),312100,대광통신,경북 영주시 구성로 338 (영주동),경북영업담당,구미지점,P767974,영주동_구성오거리점,일반점,070-4655-8220
경북,안동시,남문로 22-11 (삼산동),309405,안동제일정보,경북 안동시 남문로 22-11 (삼산동),경북영업담당,구미지점,P032724,삼산동_문화광장길2점,일반점,054-852-2232
경북,안동시,문화광장길 11 (남문동),310593,유플러스영주대리점,경북 안동시 문화광장길 11 (남문동),경북영업담당,구미지점,P005249,서성동_중앙로점,일반점,070-8600-4174
경북,구미시,산호대로31길 18 (옥계동),312015,철주통신,경북 구미시 산호대로31길 18 (옥계동),경북영업담당,구미지점,P272649,옥계_현진에버빌점,일반점,054-476-6505
경북,칠곡군,북삼읍 금오대로 285 .,312041,일선,경북 칠곡군 북삼읍 금오대로 285 .,경북영업담당,구미지점,P287666,북삼읍_인평리점,일반점,070-5030-0508
경북,구미시,상사서로 55  (상모동) .,372517,상모직영점,경북 구미시 상사서로 55  (상모동) .,경북영업담당,구미지점,P260406,상모동_상모프라자점,일반점,070-4624-5878
대구,북구,검단로 3  (산격동) .,313225,후(W.H.O),대구 북구 검단로 3  (산격동) .,경북영업담당,동대구지점,P258287,산격동_복현오거리점,일반점,070-5022-6033
경북,경산시,대동  168-1 제가동 .,312524,소피아,경북 경산시 대동  168-1 제가동 .,경북영업담당,동대구지점,P222001,대동_영남대2점,일반점,070-4038-3141
대구,달서구,상인2동  314-12번지 .,313617,신세계,대구 달서구 상인2동  314-12번지 .,경북영업담당,서대구지점,P258286,상인동_홈플러스상인,일반점,070-5022-2230
경북,구미시,신시로 75  (형곡동) .,370546,형곡직영점,경북 구미시 신시로 75  (형곡동) .,경북영업담당,구미지점,P213475,형곡동_차병원점,일반점,054-455-9010
경북,구미시,구미중앙로 77 (원평동),372459,구미역직영점,경북 구미시 구미중앙로 77 (원평동),경북영업담당,구미지점,P031279,구미역직영점,일반점,070-4671-2624
대구,달서구,도원로 24  1층 108호 (도원동) .,312790,성원,대구 달서구 도원로 24  1층 108호 (도원동) .,경북영업담당,서대구지점,P140008,도원동_도원네거리점,일반점,070-8650-5955
경북,포항시,남구 대이로 115 (대잠동),312975,동주통신,경북 포항시 남구 대이로 115 (대잠동),경북영업담당,동대구지점,P281774,대잠동_이동사거리점,일반점,054-281-3010
경북,경주시,동성로 110-1  (노동동) .,312988,솔로몬통신,경북 경주시 동성로 110-1  (노동동) .,경북영업담당,동대구지점,P954351,노동동_노스페이스점,일반점,070-8677-4402
경북,포항시,북구 중앙상가길 16 (대흥동),372390,포항시네마직영점,경북 포항시 북구 중앙상가길 16 (대흥동),경북영업담당,동대구지점,P273289,포항시네마직영점 (포항 샵인샵),일반점,070-4643-2355
경북,포항시,북구 중앙상가길 26-3 (대흥동),312975,동주통신,경북 포항시 북구 중앙상가길 26-3 (대흥동),경북영업담당,동대구지점,P207005,대흥동_ABC마트점,일반점,054-241-4391
대구,동구,팔공로51길 17  (봉무동) .,370663,이시아폴리스직영점,대구 동구 팔공로51길 17  (봉무동) .,경북영업담당,동대구지점,P258938,이시아폴리스 직영점,일반점,070-8264-0197
대구,수성구,달구벌대로 3181 (매호동),311781,명인텔레콤,대구 수성구 달구벌대로 3181 (매호동),경북영업담당,동대구지점,P241145,매호동_신매역점,일반점,053-793-8677
대구,달서구,계대동문로 18  (신당동) .,372451,대구성서직영점,대구 달서구 계대동문로 18  (신당동) .,경북영업담당,서대구지점,P955843,대구성서직영점,일반점,070-5022-9906
대구,달성군,"다사읍 죽곡리  807-3 A동 103호, 104호 .",312738,다움,"대구시 달성군 다사읍 죽곡리  807-3 A동 103호, 104호 .",경북영업담당,서대구지점,P251626,죽곡리_대실역점,일반점,070-4038-5814
대구,수성구,지범로 192  (범물동) .,312908,에이치 에스(HS),대구 수성구 지범로 192  (범물동) .,경북영업담당,동대구지점,P260665,범물동_동아백화점,일반점,070-5022-6033
대구,수성구,달구벌대로 2516  (범어동) .,312466,성림텔레콤,대구 수성구 달구벌대로 2516  (범어동) .,경북영업담당,동대구지점,P241096,범어동_로데오타운,일반점,070-4324-2608
대구,수성구,달구벌대로 2612  (만촌동) .,312909,우리모바일,대구 수성구 달구벌대로 2612  (만촌동) .,경북영업담당,동대구지점,P087090,만촌동_만촌네거리점,일반점,070-4046-2239
대구,달서구,달구벌대로 1659,372571,감삼직영점,대구 달서구 달구벌대로 1659,경북영업담당,서대구지점,P287493,감삼직영점,일반점,070-8614-7494
대구,서구,국채보상로 254 . (평리동),312739,빌리프,대구시 서구 국채보상로 254 . (평리동),경북영업담당,서대구지점,P194401,평리동_서구청점,일반점,010-5858-6178
대구,달서구,용산로 218 (용산동),312103,대진텔레콤,대구 달서구 용산로 218 (용산동),경북영업담당,서대구지점,P144540,용산1동_용산우체국점,일반점,070-4318-3346
대구,수성구,달구벌대로 2280 (수성동1가),313225,후(W.H.O),대구 수성구 달구벌대로 2280 (수성동1가),경북영업담당,동대구지점,P273100,수성_대구은행역점,일반점,070-5035-2265
대구,중구,동성로 50  (동성로2가) .,370020,교동직영점,대구 중구 동성로 50  (동성로2가) .,경북영업담당,서대구지점,P083102,동성로2가_한일극장점,일반점,070-5017-2633
대구,중구,동성로1길 30  (봉산동) .,372461,통신골목직영점,대구 중구 동성로1길 30  (봉산동) .,경북영업담당,서대구지점,P261008,통신골목직영점,일반점,070-5022-9030
대구,남구,월배로 470 상가 1층 101호 LG유플러스 (대명동),370398,성당직영점,대구 남구 월배로 470 상가 1층 101호 LG유플러스 (대명동),경북영업담당,서대구지점,P247619,대명동_대명점,일반점,053-567-7019
대구,중구,동성로1길 14  (덕산동) .,312618,태검통신,대구 중구 동성로1길 14  (덕산동) .,경북영업담당,서대구지점,P041973,덕산동_통신골목점,일반점,010-8181-5139
경북,경산시,중앙로 82 중방동 539-2번지,312909,우리모바일,경북 경산시 중앙로 82 중방동 539-2번지 경산시장 입구,경북영업담당,동대구지점,P186401,중방동_경산시장2점,일반점,070-7561-1001
대구,달서구,달구벌대로259길 33 (이곡동),372569,이곡직영점,대구 달서구 달구벌대로259길 33 (이곡동),경북영업담당,서대구지점,P275791,이곡_성서경찰서점,일반점,070-5135-5791
대구,달서구,월배로 220 (상인동),312103,대진텔레콤,대구 달서구 월배로 220 (상인동),경북영업담당,서대구지점,P258226,상인동_상인네거리,일반점,010-7584-6666
대구,수성구,달구벌대로 2442 (범어동),370098,범어직영점,대구 수성구 달구벌대로 2442 (범어동),경북영업담당,동대구지점,P296548,범어동_수성구청점,일반점,070-4606-6548
경북,구미시,백산로2길 4 (송정동),312707,창경대리점,경북 구미시 백산로2길 4 (송정동),경북영업담당,구미지점,P297247,송정동_푸르지오캐슬점,일반점,054-444-5020
경북,구미시,봉곡남로 74(봉곡동),312041,일선,경북 구미시 봉곡남로 74(봉곡동),경북영업담당,구미지점,P295979,봉곡동_봉곡남로점,일반점,
대구,동구,안심로22길 46  (율하동) .,372460,율하직영점,대구 동구 안심로22길 46  (율하동) .,경북영업담당,동대구지점,P267248,율하직영점,일반점,070-5022-9055
대구,동구,신암로 98 (신암동),372476,신암직영점,대구 동구 신암로 98 (신암동),경북영업담당,동대구지점,P252479,신암직영점,일반점,070-7618-3793
대구,중구,동성로6길 16 (공평동),304781,명품텔레콤,대구 중구 동성로6길 16 (공평동),경북영업담당,서대구지점,P034269,공평동_대구백화점점,일반점,010-7777-7521
대구,수성구,동대구로 95,372378,황금직영점,대구시 수성구 동대구로 95,경북영업담당,동대구지점,P287614,두산동_황금네거리점,일반점,070-4045-1008
대구,달서구,월곡로 180 (상인동),372491,남상인직영점,대구 달서구 월곡로 180 (상인동),경북영업담당,서대구지점,P273998,남상인직영점,일반점,070-5043-2655
경북,포항시,북구 양덕로 37 (양덕동),312975,동주통신,경북 포항시 북구 양덕로 37 (양덕동),경북영업담당,동대구지점,P261025,양덕동_드림마트점,일반점,054-254-5544
경북,포항시,북구 용두산길 35,304945,(주)코리아넘버원,경북 포항시 북구 용두산길 35,경북영업담당,동대구지점,P034364,장성동_ABC볼링장점,일반점,054-253-3010
경북,구미시,인의동 370-2번지,304767,폰하우스,경북 구미시 인의동 370-2번지,경북영업담당,구미지점,P045426,인의동_인동중앙길2점,일반점,054-451-9010
